,order_products_value,order_freight_value,product_description_lenght,product_photos_qty,review_score,review_comment_message,delta days
58679,78.0,15.65,319,4,4,,4.0
58680,159.9,21.2,298,1,4,,
58681,126.12,19.99,2911,5,5,,7.0
58682,54.9,15.71,2747,2,1,a pomada eu n recebi,3.0
58683,69.9,20.98,903,6,5,,6.0
58684,89.9,19.87,365,2,5,tudo correto e rápido,6.0
58685,69.9,19.98,903,6,4,,15.0
58686,56.99,13.98,500,1,4,,6.0
58687,86.9,13.67,187,1,5,,8.0
58688,84.99,17.5,111,1,4,,11.0
58689,138.0,34.51,375,2,2,,8.0
58690,55.0,18.49,447,3,5,,17.0
58691,19.99,7.78,1013,2,5,,2.0
58692,105.0,9.09,338,1,5,,1.0
58693,49.9,15.1,412,5,5,,8.0
58694,659.0,27.15,1562,4,5,,8.0
58695,85.9,14.33,702,1,5,,2.0
58696,69.9,20.98,903,6,5,,15.0
58697,110.0,11.97,257,1,5,,6.0
58698,127.0,16.52,3362,5,1,por duas vezes adquiri produtos com vocês sendo cobrada taxa de entrega contudo das duas vezes realizadas nao foi entregue conforme acordado bem como não houve a restituição dos valores,17.0
58699,89.18,13.98,721,1,5,,8.0
58700,119.9,20.08,305,4,5,,20.0
58701,241.1,20.82,621,1,5,,7.0
58702,9.9,15.1,148,1,1,detestei pro dito de péssima qualidade balde de pipoca micro super pequeno nem a cor bate mais parece cor laranja do que vermelho mas o pior é a qualidade nada haver com a foto,7.0
58703,87.9,17.87,573,1,5,,12.0
58704,128.0,18.15,687,1,5,,12.0
58705,58.0,32.22,529,1,5,,10.0
58706,229.99,22.69,934,1,1,meu produto ainda não foi entregue comprei à um mês e ainda nada,43.0
58707,149.0,23.36,270,1,5,excelente produto chegou super adiantado,10.0
58708,49.9,13.37,348,2,5,gostei muito e entrega antes do previsto e sempre nos informando,7.0
58709,146.0,15.77,617,3,5,otima conpra gostei muito,9.0
58710,15.99,11.85,132,3,3,dentro do prazo,25.0
58711,235.9,43.93,2977,1,5,,6.0
58712,209.0,16.21,330,1,1,fiz o pedido de uma referência porém chegou outra estou com dificuldade de resolver o problema,10.0
58713,69.9,15.25,90,2,4,,9.0
58714,139.0,23.96,615,1,4,nota 10 a entrega foi rápida e o produto gostei,11.0
58715,29.9,12.48,309,2,5,já tem três dias que funciona perfeitamente é só o que posso dizer,10.0
58716,899.0,33.65,3033,1,5,,26.0
58717,57.9,37.1,2231,3,5,recebido e antes do prazo,15.0
58718,35.9,11.85,264,4,4,,12.0
58719,39.0,7.53,772,1,4,ainda experimentando o produto,5.0
58720,155.0,19.19,638,1,2,,8.0
58721,24.99,7.78,332,3,3,,3.0
58722,101.0,46.01,450,1,5,,27.0
58723,29.9,22.28,647,5,3,,18.0
58724,57.99,11.15,1534,1,1,compreendo que estávamos em greve mais até quando chega,
58725,31.9,34.15,1084,2,5,,19.0
58726,88.9,12.96,747,1,5,,6.0
58727,85.0,16.84,279,1,5,,13.0
58728,79.9,15.31,1158,2,5,,6.0
58729,42.9,13.23,471,4,5,,11.0
58730,79.0,13.57,366,2,5,,7.0
58731,143.0,38.55,659,2,5,,15.0
58732,15.9,16.11,79,1,4,,18.0
58733,49.99,25.63,602,1,1,produto não corresp ao anúncio que induz acreditar que se está comprando película de vidro na verdade se está comprando uma película acrílico transparente que por sinal não adere a tela do celular,20.0
58734,79.99,15.31,479,2,5,,5.0
58735,45.49,15.1,286,3,5,estou insatisfeito com a entrega do meu produto não pela loja mas sim com os correios que nao me entregaram em minha residência mesmo eu pagando o frete tive que ir ao correio para buscar,13.0
58736,78.75,15.11,724,1,4,,7.0
58737,82.4,15.46,304,2,5,recomendo para todos,7.0
58738,149.9,12.54,273,1,5,,5.0
58739,149.9,9.24,444,1,5,,2.0
58740,219.0,18.46,1885,1,4,porem o aparelho apresentou um defeito não esta aceitando o cartão sim nem no espaço sim 1 e sim 2 aguardando solução att cassilene,13.0
58741,134.9,18.82,645,2,1,não recebi qualquer resposta diante dos e mails que enviei sobre o atraso na entrega não obtive qualquer posição sobre a falta de informação no rastreio do produto continuo sem resposta do mesmo,33.0
58742,9.9,18.23,236,1,5,exatamente o que eu estava procurando deu certinho,21.0
58743,34.2,11.89,100,4,4,protege mto bem o console excelente custo benefício,9.0
58744,29.9,14.1,1059,1,5,,6.0
58745,29.9,22.6,410,2,5,excelente,3.0
58746,149.7,52.8,340,2,1,realizei a compra de 3 unidades mas qual foi minha surpresa ao receber a caixa havia apenas uma unidade e a nota em anexo constavam as 3 de imediato entrei em contato com os correios me informaram q,14.0
58747,38.0,54.78,793,4,1,ainda nao recebi o protetor de porta rolinho que deveria ter chegado no dia 07 de agosto de 2018,
58748,149.9,18.3,1814,1,4,,21.0
58749,153.75,8.82,136,1,5,,5.0
58750,18.98,14.1,405,1,4,,25.0
58751,36.23,9.44,111,3,5,top,2.0
58752,520.2,50.68,573,4,1,não gostei do produto compro foto nada haver com a mercadoria não recomendo,10.0
58753,34.99,14.1,416,3,5,,8.0
58754,59.9,38.59,950,9,4,,4.0
58755,45.9,12.79,438,1,3,bom atendimento,5.0
58756,57.87,15.16,540,1,5,,7.0
58757,189.0,21.23,245,2,5,,10.0
58758,89.0,12.12,600,1,4,,16.0
58759,26.99,17.35,393,2,5,,10.0
58760,412.91,20.14,640,1,5,,18.0
58761,31.0,18.23,445,1,4,,20.0
58762,119.0,35.34,837,1,2,comprei 2 na entrega faltou 1,21.0
58763,171.0,33.45,1372,1,4,,6.0
58764,7.5,22.85,345,1,5,,12.0
58765,29.99,15.79,216,2,5,ok,3.0
58766,29.0,7.46,167,3,1,não posso avaliar porque não recebi o produto gostaria de saber pra quem foi entregue se eu moro sozinha aguardo solução para o problema,8.0
58767,149.99,20.02,1912,4,5,,9.0
58768,159.9,18.96,3823,1,1,,
58769,59.99,16.39,1908,5,4,,14.0
58770,29.9,11.85,314,1,5,lindos produtos rápida entrega recomendo,6.0
58771,69.9,11.88,211,1,5,produto muito bom e chegou bem rápido apesar de eu ter recebido um e mail no mesmo dia de que havia ocorrido um imprevisto na entrega deu tudo certo muito obrigada,7.0
58772,478.04,92.67,3473,5,5,,12.0
58773,49.0,37.97,366,2,3,,18.0
58774,11.0,7.78,715,2,5,,3.0
58775,129.8,32.42,136,1,3,,8.0
58776,330.99,50.18,1002,3,4,,12.0
58777,57.99,13.43,287,4,3,a entrega foi super rapida mas o produto veio com defeito,9.0
58778,138.5,18.22,3703,1,1,comprei um produto e veio com uma embalagem diferente do anúncio tomara que seja a mesma coisa,10.0
58779,606.39,29.52,398,2,5,,19.0
58780,119.0,20.91,1983,1,1,este produto tem dois anos de garantia m enviaram um de 2015 sendo que já está vencido e rasurado a validade,7.0
58781,79.9,20.05,1920,1,4,,13.0
58782,279.0,46.41,665,5,5,gostamos do material chegou no tempo,14.0
58783,139.99,21.06,1545,4,1,,33.0
58784,639.0,22.57,2141,1,5,tudo certo entrega antes do prazo previsto,6.0
58785,60.0,15.63,555,2,5,,8.0
58786,149.99,21.09,1286,1,5,muito bom,12.0
58787,119.9,16.47,589,2,1,a totoca é da mesma marca q pedi porem os acessorios sao diferentes e a cor tbm fiquei decepcionada pois do modelo q recebi haviam preços melhores em outras lojas,7.0
58788,58.75,34.21,467,3,1,,
58789,324.99,36.07,422,5,5,,10.0
58790,22.0,7.39,567,2,5,excelente atendimento produto entregue dentro do prazo,3.0
58791,169.0,16.94,1413,2,5,,16.0
58792,319.8,43.22,2400,2,5,vendedor sério não ensaia vendas para clientes sérios,11.0
58793,69.9,18.06,211,1,5,ótimo produto chegou tudo certo,15.0
58794,99.9,17.95,189,1,5,,17.0
58795,22.9,15.1,1798,1,5,,10.0
58796,109.9,18.7,595,2,5,produto exatamente como anunciado,21.0
58797,24.9,14.1,488,1,4,,11.0
58798,39.9,7.78,1278,2,4,,7.0
58799,59.9,13.44,799,1,3,gosto de comprar no targaryen compro a muito tempo quanto ao produto não é bem o que eu esperava pensei que era melhor,7.0
58800,99.9,14.87,351,1,5,,20.0
58801,89.99,7.88,492,3,5,,2.0
58802,106.99,18.0,418,1,5,,16.0
58803,34.9,15.34,438,5,5,,4.0
58804,76.05,15.79,493,1,5,,7.0
58805,120.0,9.04,578,1,5,,3.0
58806,79.0,15.99,530,4,5,,11.0
58807,85.38,32.22,623,1,4,,8.0
58808,110.8,25.62,1130,1,5,,13.0
58809,169.8,76.14,334,3,5,,5.0
58810,50.0,17.6,809,5,5,muito bom,20.0
58811,45.0,9.34,428,1,5,,2.0
58812,379.78,34.18,326,1,5,poderia melhorar o preço de restante ótimo,11.0
58813,44.0,14.1,181,4,1,,
58814,56.0,11.89,181,1,1,comprei no dia 28 02 ja paguei o produto porém quase um mês depois não chegou e não tive resposta estou precisando da mercadoria com urgencia,27.0
58815,103.97,45.19,611,2,4,,23.0
58816,56.97,16.16,919,1,5,,13.0
58817,117.3,32.26,570,1,1,falta de compromisso com o cliente,33.0
58818,29.9,14.52,1793,4,4,,8.0
58819,1199.9,34.72,1507,4,5,,5.0
58820,18.9,34.15,343,1,5,só estou aguardando o outro controle remoto que é o da claro livre ainda não chegou,15.0
58821,330.0,32.37,2644,6,5,,26.0
58822,49.99,16.79,526,4,5,,16.0
58823,49.0,14.1,539,7,5,eu recomendo,12.0
58824,79.9,29.76,1400,1,4,,30.0
58825,119.9,13.86,1749,1,5,,6.0
58826,19.9,12.48,287,1,5,muito satisfeito super recomendo,5.0
58827,79.0,9.37,212,1,5,tudo conforme o combinado,5.0
58828,159.9,15.42,678,1,5,,4.0
58829,134.9,18.19,744,2,5,,9.0
58830,115.0,57.58,1118,6,2,,29.0
58831,99.9,18.27,963,2,4,,41.0
58832,75.9,26.79,3900,1,5,muito bom vendedor produto chegou antes do prazo excelente,17.0
58833,34.9,15.1,531,4,5,,12.0
58834,198.0,15.56,259,1,5,,4.0
58835,59.9,13.02,341,2,2,recebi parcial apenas porta temperos,6.0
58836,39.9,8.72,405,3,4,bom atendimento e chegou dentro do prazo,10.0
58837,99.9,27.02,239,4,5,,25.0
58838,149.99,74.78,1363,1,4,,27.0
58839,156.0,18.97,3073,2,1,ola recebi sim mas pedi um produto e recebi outro nao consigo ver meu pedido no site em pedidos e com isto nao consigo entrar em contato com vendedor zero estrela como devo proceder,11.0
58840,44.99,15.23,334,1,5,chegou a 4 dias amei realmente recomendo beijinhos a equipe,6.0
58841,629.0,58.9,833,2,5,,1.0
58842,49.95,15.1,167,2,4,foi entregue apenas parte do pedido a saia para cama box não veio,45.0
58843,39.2,17.92,251,5,3,não recebi nada e quero saber onde foi parar meu produto,7.0
58844,164.9,9.9,380,1,5,,3.0
58845,244.69,68.0,396,3,4,piscina boa veio tudo no conformes adorei,18.0
58846,289.9,15.8,537,3,1,comprei 127v e recebi 220v e agora é uma novela para trocar,11.0
58847,24.99,42.38,2738,2,5,são bem eficiente vale apena comprar,10.0
58848,49.9,11.85,121,2,5,eu recomendo fiquei satisfeita,8.0
58849,949.99,75.53,727,6,4,,29.0
58850,330.0,10.07,2644,6,5,,2.0
58851,29.89,14.1,879,1,1,,25.0
58852,299.99,22.18,399,1,1,eh um absurdo comprar um produto passar do prazo e o fornecedor não ligar para dar satisfação vou precisar dela no dia 04 06 e agora o que vamos fazer,30.0
58853,109.8,25.22,210,1,5,,12.0
58854,15.9,34.15,592,1,5,rápido a entrega e no combinado,16.0
58855,69.9,13.08,903,6,5,,4.0
58856,48.99,14.11,517,4,4,,6.0
58857,39.8,32.22,159,1,2,solicitei e paguei por 2 toner recebi somente 1 quero o toner ou o valor pago a mais,12.0
58858,89.9,13.21,236,1,3,abs cdsf fsdfasd,9.0
58859,24.9,8.64,74,1,4,,2.0
58860,29.98,15.56,1240,1,5,,4.0
58861,37.0,24.84,421,1,5,mercadoria entregue tempo hábil,29.0
58862,169.99,21.68,706,1,3,pena que a cor não é avela mas caramelo,23.0
58863,59.0,20.15,257,5,5,,6.0
58864,32.9,12.48,222,5,5,,6.0
58865,650.0,148.27,2723,4,4,excelente,16.0
58866,176.9,30.28,874,1,5,,13.0
58867,129.96,29.1,1112,1,5,,16.0
58868,349.0,66.0,349,1,5,a mamae aqui deu conta direiritinho da monstagem ele é bom forte e já vem adesivado amei,11.0
58869,59.9,13.44,254,1,5,,9.0
58870,244.0,10.46,805,1,5,,3.0
58871,69.0,7.78,151,6,5,,4.0
58872,99.5,35.07,706,2,5,de qualidade e entrega antes do prazo recomendo,6.0
58873,30.0,15.23,432,1,5,,15.0
58874,76.9,16.98,475,1,1,interponde entrega foi bem grande e mesmo assim nanotecnologia o produto estou acompanhando e ainda nem chegou no rio,42.0
58875,18.9,12.48,86,1,5,,8.0
58876,115.0,14.98,724,1,1,otimo,7.0
58877,19.9,11.57,1303,1,5,,6.0
58878,133.0,33.38,556,3,5,chegou bem antes do previsto,13.0
58879,168.0,38.55,186,2,5,os correios devem ter jogado o produto de qualquer jeito provocando a quebra de parte da estrutura onde o cabo está firmado,20.0
58880,158.0,32.55,162,4,5,tapete lindo grande de boa qualidade e super felpudo recomendo,26.0
58881,217.0,29.92,705,1,5,,21.0
58882,11.9,8.72,1890,1,5,o produto era de ótima qualidade e a entrega foi super rápida,9.0
58883,275.8,77.62,604,1,4,,11.0
58884,99.97,34.24,583,1,5,otimo rapido,5.0
58885,46.55,13.37,246,1,4,,15.0
58886,159.9,18.0,390,1,4,produto de boa qualidade e entregaram antes do prazo,7.0
58887,349.99,14.79,139,1,4,,13.0
58888,119.99,12.04,659,1,4,,14.0
58889,161.9,31.44,182,2,5,o produto envio muito bem embalado,2.0
58890,15.0,17.6,341,1,1,não recebi nem uma satisfação pelo atraso,40.0
58891,139.0,20.21,301,3,4,,13.0
58892,245.99,16.83,565,3,5,entrega realizada antes do prazo e com tudo nos conformes recomendo,9.0
58893,67.0,19.66,241,1,4,,5.0
58894,82.28,35.2,139,1,4,,32.0
58895,86.8,17.05,411,1,5,,18.0
58896,199.0,16.14,640,1,5,,15.0
58897,149.99,24.04,626,1,4,,32.0
58898,58.9,11.8,1545,1,2,,15.0
58899,99.0,16.32,507,1,5,conforme anunciado,17.0
58900,16.97,7.78,1568,1,5,super recomendo produto ótimo entregue antes do prazo,10.0
58901,99.0,19.93,580,4,5,,8.0
58902,37.0,15.1,227,1,3,gostei só achei pequena,11.0
58903,99.9,23.74,508,3,2,comprei um exaustor com hélice de 200mm e veio uma hélice de 150mm não é primeira vez que compro produtos de parceiros dessas lojas grandes e tenho problemas,11.0
58904,49.99,17.93,457,1,5,produto atende as necessidades simples mas funcional ficou ótimo no quarto do meu filho com os brinquedinhos dele,14.0
58905,143.99,34.81,1629,2,5,,15.0
58906,129.98,16.67,444,2,5,ok,25.0
58907,899.0,24.17,624,3,1,já foi bom comprar lannister agora tô repessando,
58908,79.95,14.31,356,1,5,,8.0
58909,27.9,37.04,1074,2,5,,33.0
58910,89.9,12.13,245,1,3,,7.0
58911,110.0,45.23,625,8,5,,9.0
58912,29.9,18.23,614,1,4,,8.0
58913,109.9,14.94,909,2,5,,9.0
58914,67.9,34.28,1400,5,5,,15.0
58915,84.9,14.32,573,1,5,superou as expectativas tendo em vista que o produto foi entregue antes do prazo estipulado e em excelentes condições parabéns a todos e obrigado pela atenção no atendimento,6.0
58916,13.99,7.39,937,1,5,adorei e super recomendo,2.0
58917,84.99,35.91,1495,3,4,,21.0
58918,69.99,15.25,855,2,2,a caixa dá a impressão de produto usado a qualidade deixa a desejar como foi para minha neta passou mas guardei a nota e se der problema vou reclamar pois achei caro para a aparencia e qualidade,12.0
58919,119.0,58.69,1893,1,5,,7.0
58920,149.97,14.52,312,2,5,,2.0
58921,24.99,34.15,285,1,3,,14.0
58922,19.9,11.85,966,1,5,adorei,9.0
58923,121.9,13.87,1749,1,5,,11.0
58924,50.0,8.88,462,1,5,,9.0
58925,143.8,31.76,621,1,5,,13.0
58926,129.0,26.98,540,3,4,achei que o cesto fosse maior,15.0
58927,43.2,15.1,825,1,5,,7.0
58928,37.9,7.78,124,1,4,,13.0
58929,99.99,11.9,1012,1,4,,4.0
58930,349.9,29.3,625,1,5,chegou antes do prazo estipulado adorei,25.0
58931,99.9,15.45,385,2,5,serviços bem executados,19.0
58932,29.99,34.15,729,1,5,o produto foi entregue no prazo loja otima recomendo mais um dia apos colocar a pelicula de gel ela começou a largar nas laterais como e tela curva ela nao colou mais perdi a pelicula e o dinheiro,8.0
58933,89.9,16.39,481,2,4,,12.0
58934,49.9,22.28,510,2,2,,11.0
58935,74.9,16.28,249,1,4,,6.0
58936,19.0,7.9,237,1,1,fiz o pedido de 4 peças e só veio uma,8.0
58937,129.99,13.93,897,1,5,loja maravilhosa recomendo,6.0
58938,171.0,15.95,3784,7,5,muito bom,5.0
58939,139.8,25.66,536,1,5,desde a compra até a entrega o atendimento foi 10,5.0
58940,119.0,54.59,1893,1,5,,16.0
58941,85.9,16.23,563,6,5,otima compra recomendo,5.0
58942,55.8,17.23,687,2,5,minha filha amou,7.0
58943,35.4,12.69,216,1,2,,10.0
58944,24.9,15.1,818,1,5,ainda não sei mas aparentemente parece ser um produto bom,16.0
58945,307.6,79.12,627,2,5,compra tranquila,16.0
58946,99.9,31.57,339,1,5,,6.0
58947,59.0,15.16,179,6,1,,8.0
58948,16.99,15.1,598,1,5,rápida e eficiente,11.0
58949,130.0,30.4,1465,1,5,entrega rapida,6.0
58950,54.0,13.04,324,5,5,,7.0
58951,106.0,15.84,2080,2,5,,5.0
58952,49.0,7.78,539,7,5,ótimos produtos os relógios são lindos e tem muito estilo,1.0
58953,39.9,16.79,324,1,5,eu espero que a bateria seja original até o momento está tudo ótimo espero que não dê problemas entrega muito eficiente,10.0
58954,99.99,18.65,530,2,5,muito bom o produto,13.0
58955,16.9,7.78,361,2,5,eu nunca me arrependo de comprar no targaryen,2.0
58956,85.0,15.34,978,1,5,ótima compra produto correto e de qualidade vendedora atenciosa recomendo,15.0
58957,105.0,23.6,60,1,1,boa tarde o pedido de numero 0264420600 foi cancelado no dia 13 05 2017 no entanto o mesmo foi faturado no meu cartão de credito a fatura já esta fechada e consta a parcela 1 6 g,
58958,49.0,14.12,499,1,5,,4.0
58959,79.0,17.19,407,2,5,,11.0
58960,89.99,14.72,847,3,5,,8.0
58961,69.0,15.23,301,1,5,produto bom bem embalado,5.0
58962,119.94,34.2,1094,1,1,,14.0
58963,35.9,14.1,303,12,5,recomendo,5.0
58964,199.8,32.92,1496,2,4,,6.0
58965,1349.99,51.86,3632,4,4,,15.0
58966,81.66,52.32,882,1,5,,7.0
58967,319.9,23.04,661,2,5,tudo blz a entrega e o produto,22.0
58968,50.2,18.45,1240,1,5,,18.0
58969,39.9,17.63,781,1,1,lannister detectou endereco errado mas o endereco estava certo nao recebi o produto ainda,20.0
58970,99.8,42.16,341,2,5,,4.0
58971,353.36,65.0,955,7,4,,9.0
58972,179.99,19.5,2243,1,1,,18.0
58973,69.9,14.21,247,5,5,,3.0
58974,43.8,14.82,513,1,5,,3.0
58975,64.99,8.62,476,1,5,muito bom compra tranquila entrega super rápida recomendo para todos,1.0
58976,31.9,11.85,777,5,5,,6.0
58977,249.99,16.51,982,2,2,ainda não recebi o produto,14.0
58978,120.0,20.33,864,5,3,produto chegou avariado e a qualidade do mesmo não condiz com o anuncio,14.0
58979,169.9,16.82,188,2,1,meu produto ainda nao foi entregue,30.0
58980,19.9,13.47,331,1,1,esse aparelho não parece original estou insatisfeita,17.0
58981,159.98,27.84,492,3,5,,5.0
58982,22.32,22.09,718,2,4,,13.0
58983,138.0,41.43,461,1,4,,14.0
58984,82.99,14.33,462,2,5,,7.0
58985,37.8,37.87,609,1,3,,24.0
58986,49.9,20.99,341,2,5,recebi muito antes do prazo tudo de bom,4.0
58987,79.98,30.2,161,2,1,recebi somente uma unidade e paguei duas,13.0
58988,119.8,22.06,1786,2,5,lindos adesivos e de ótima qualidade adorei,7.0
58989,31.9,8.11,1078,2,3,,6.0
58990,35.99,11.73,495,3,4,manta bonita e grande exatamente como estava no site gostei,4.0
58991,17.3,19.04,284,1,5,,21.0
58992,13.99,15.23,935,1,5,produto certo e entregue antes do prazo,14.0
58993,67.9,15.36,124,1,5,,13.0
58994,29.7,29.46,920,1,5,,7.0
58995,77.5,17.19,702,1,1,só chegou metade do que comprei fiquei tentando entrar em contato com a loja ou com quem quer qui seja e não obtive resposta,7.0
58996,230.0,47.48,189,1,5,,19.0
58997,30.0,15.11,814,2,5,,13.0
58998,64.99,11.73,336,1,5,,5.0
58999,649.0,15.15,1832,2,5,recebi o produto bem antes do prazo em perfeitas condições recomendo,7.0
59000,179.99,45.34,1893,1,5,,17.0
59001,8.9,1.05,47,2,5,,16.0
59002,54.9,20.01,407,3,5,,8.0
59003,45.95,11.85,161,2,5,,7.0
59004,59.0,17.66,339,2,5,,28.0
59005,139.98,38.88,904,1,1,película do fusor lexmark e250 260 350 460 so chegou as peliculas falta a unidade de cilindro,20.0
59006,101.49,18.59,3930,9,5,,20.0
59007,19.99,7.78,575,1,5,,5.0
59008,22.9,10.37,117,1,5,,20.0
59009,649.9,17.13,1138,1,5,contunuem assim,10.0
59010,117.3,25.66,570,1,5,bom produto e lannister como sempre entregando antes do prazo recomendo,13.0
59011,59.9,17.99,254,1,5,produto entregue muito antes do prazo recomendo,12.0
59012,599.98,25.42,422,5,5,recomendo a compra feita nessa loja por ter total respeito e responsabilidade para com os seus clientes,13.0
59013,99.8,31.69,534,2,5,,6.0
59014,359.9,33.17,176,3,2,prazo de entrega 10 05 2018 hoje já é 16 05 2018 o produto ainda não foi entregue tem uma criança de 7 anos que pergunta todos os dias pelo presente de aniversário,30.0
59015,71.82,13.52,404,4,5,,15.0
59016,117.8,47.58,799,1,1,eu comprei 2 esfregão é só recebi 1 quero saber quando vai chegar o outro pq eu paguei por 2 não por só 1,19.0
59017,59.9,16.18,1266,3,4,,10.0
59018,89.0,7.81,920,7,5,adorei o produto e veio bem rápido,17.0
59019,97.88,19.66,471,2,5,ótimo produto eu recomendo,5.0
59020,29.9,8.11,144,2,5,produto entregue antes do prazo,4.0
59021,270.0,10.08,273,1,4,não gostei de ter que pegar o produto à 7 600km da minha casa mesmo pagando o frete não foi notificado que meu cep estava em área de restrição,11.0
59022,99.99,16.89,635,7,5,,6.0
59023,34.6,22.93,449,2,3,o produto pedido não foi o mesmo entregue,11.0
59024,20.93,6.67,1269,1,5,,29.0
